"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.877492282E1,1.804115653E0,-6.927285194E-1,-1.924170971E0
1.878290352E1,2.109473228E0,-8.046007156E-1,-1.038971901E0
1.879087969E1,2.286756277E0,-9.171504974E-1,-2.515783310E-1
1.879885856E1,2.294683456E0,-1.094551086E0,5.669136047E-1
1.880683571E1,2.197540283E0,-1.220039845E0,1.035161972E0
1.881481110E1,2.013211489E0,-1.289708614E0,1.372076035E0
1.882279231E1,1.817438841E0,-1.342831612E0,1.329026222E0
1.883076856E1,1.627869368E0,-1.409254074E0,1.026197433E0
1.883874481E1,1.383285761E0,-1.422674656E0,5.885286331E-1
1.884672086E1,1.225123167E0,-1.321712017E0,5.196857452E-2
1.885469657E1,1.106659174E0,-1.207900047E0,-5.570621490E-1
1.886267282E1,9.707016349E-1,-1.035485268E0,-1.163570404E0
1.887064954E1,8.420547843E-1,-8.904442787E-1,-1.579172134E0
1.887862450E1,7.072970867E-1,-8.224563599E-1,-1.824915409E0
1.888660071E1,5.174515247E-1,-8.162450790E-1,-1.992460728E0
1.889457973E1,3.810078800E-1,-8.380513191E-1,-2.024620533E0
1.890255700E1,3.388812542E-1,-8.205299377E-1,-1.964848995E0
1.891053868E1,3.749779761E-1,-7.518410683E-1,-1.825980663E0
1.891851934E1,4.601121247E-1,-7.004656792E-1,-1.631067753E0
1.892649469E1,5.025649071E-1,-6.720104218E-1,-1.441884995E0
1.893447407E1,5.118113160E-1,-6.484436989E-1,-1.343908310E0
1.894245004E1,5.448533297E-1,-5.911197662E-1,-1.255998611E0
1.895042778E1,5.507875085E-1,-5.187058449E-1,-1.226234436E0
1.895840657E1,5.976381302E-1,-4.973721504E-1,-1.154548645E0
1.896638551E1,7.434591055E-1,-4.878039360E-1,-1.060699940E0
1.897436161E1,9.181608558E-1,-4.607152939E-1,-9.066100121E-1
1.898233684E1,1.132744789E0,-3.870840073E-1,-7.162947655E-1
1.899030977E1,1.375099659E0,-2.614169121E-1,-5.570774078E-1
1.899828782E1,1.515265346E0,-1.474103928E-1,-3.657894135E-1
1.900626512E1,1.557862878E0,-4.111671448E-2,-1.131477356E-1
1.901424184E1,1.530411243E0,3.613376617E-2,2.021608353E-1
1.902221563E1,1.465883970E0,8.697700500E-2,4.282150269E-1
1.903018692E1,1.388415098E0,1.372623444E-1,4.901733398E-1
1.903816762E1,1.238505840E0,2.152705193E-1,3.737783432E-1
1.904614477E1,1.052700281E0,2.634701729E-1,2.608737946E-1
1.905412419E1,8.427790403E-1,3.106493950E-1,6.025218964E-2
1.906210071E1,7.243459225E-1,3.688282967E-1,-1.481599808E-1
1.907008032E1,7.175261974E-1,4.633612633E-1,-2.981166840E-1
1.907806008E1,7.893404365E-1,5.766501427E-1,-3.282814026E-1
1.908604469E1,8.699232340E-1,6.430177689E-1,-2.728967667E-1
1.909402583E1,9.409416914E-1,5.872244835E-1,-1.304721832E-2
1.910199805E1,9.701465368E-1,5.276374817E-1,2.845849991E-1
1.910997016E1,9.925351739E-1,5.057497025E-1,5.396823883E-1
1.911794231E1,1.007660627E0,5.139775276E-1,7.874708176E-1
1.912591672E1,1.000811577E0,4.752011299E-1,8.846101761E-1
1.913389012E1,9.808167219E-1,4.077382088E-1,7.980728149E-1
1.914186391E1,9.608254433E-1,3.778357506E-1,5.522670746E-1
1.914983712E1,9.639614820E-1,4.054164886E-1,3.573970795E-1
1.915781454E1,9.810723662E-1,4.247045517E-1,1.840114594E-1
1.916579282E1,9.350188971E-1,3.956155777E-1,-1.770687103E-2
1.917376770E1,8.450878859E-1,3.197641373E-1,-2.372741699E-2
1.918174512E1,7.123118639E-1,2.074971199E-1,1.128129959E-1
1.918972383E1,6.768503189E-1,1.446876526E-1,2.724714279E-1
1.919770239E1,7.305296659E-1,1.362438202E-1,5.318374634E-1
1.920567602E1,8.375629187E-1,1.059017181E-1,7.902688980E-1
1.921365512E1,8.538382053E-1,2.461481094E-2,9.042816162E-1
1.922163430E1,8.564472198E-1,-6.425905228E-2,9.982366562E-1
1.922961255E1,8.172895908E-1,-5.927419662E-2,1.062009811E0
1.923758911E1,7.217901349E-1,-6.667470932E-2,1.239892006E0
1.924556426E1,5.572028160E-1,-2.568674088E-2,1.518685341E0
1.925354208E1,3.954516947E-1,2.420120239E-1,1.599324226E0
1.926151868E1,1.159964800E-1,6.236710548E-1,1.253855705E0
1.926949735E1,-5.124850869E-1,8.527488708E-1,4.026880264E-1
1.927747465E1,-1.241013765E0,7.304782867E-1,-2.862405777E-1
1.928545067E1,-1.841874719E0,4.665770531E-1,-7.828545570E-1
1.929342708E1,-2.188976288E0,2.839636803E-1,-1.141326427E0
1.930140551E1,-2.038681030E0,2.606372833E-1,-1.279603958E0
1.930938094E1,-1.579170465E0,2.424631119E-1,-9.737935066E-1
1.931735672E1,-8.141369224E-1,-8.069658279E-2,5.855131149E-2
1.932533337E1,-7.105141878E-2,-6.388287544E-1,1.255733490E0
1.933330712E1,8.084473014E-1,-1.442286491E0,3.050368309E0
1.934128368E1,1.638241887E0,-1.913538694E0,4.642610550E0
1.934926262E1,2.254488468E0,-2.082311153E0,5.844073296E0
1.935723766E1,2.616009712E0,-2.018090248E0,6.758673668E0
1.936521255E1,2.566732407E0,-1.826581955E0,7.009119034E0
1.937318965E1,2.179625988E0,-1.640010595E0,6.550182343E0
1.938116790E1,1.457195997E0,-1.509213448E0,5.154726028E0
1.938914704E1,7.445262671E-1,-1.421526432E0,3.466845512E0
1.939712602E1,8.943068981E-2,-1.271920681E0,1.516984940E0
1.940510313E1,-2.521119118E-1,-1.080988407E0,2.950382233E-2
1.941307880E1,-4.443931580E-1,-8.530468941E-1,-1.351837158E0
1.942105493E1,-5.577021837E-1,-5.352430344E-1,-2.499701023E0
1.942903098E1,-4.646719098E-1,-3.207235336E-1,-3.244613647E0
1.943700684E1,-3.069001436E-1,-3.005418777E-1,-3.542328835E0
1.944498239E1,1.011443138E-2,-4.007458687E-1,-3.132167339E0
1.945295668E1,3.811435103E-1,-5.788969994E-1,-2.450407505E0
1.946092950E1,8.321933150E-1,-7.610592842E-1,-1.508882523E0
1.946890614E1,1.051454067E0,-9.571738243E-1,-8.029150963E-1
1.947688176E1,1.050968885E0,-1.106559753E0,-2.416896820E-1
1.948485895E1,7.825034261E-1,-1.256898403E0,4.157657623E-1
1.949283372E1,5.603279471E-1,-1.269082069E0,8.033294678E-1
1.950080786E1,4.486236274E-1,-1.243352890E0,9.810667038E-1
1.950878208E1,2.953982055E-1,-1.173401356E0,8.644933701E-1
1.951676083E1,5.963450670E-2,-1.160724163E0,4.794101715E-1
1.952474243E1,-2.337190509E-1,-1.160521030E0,6.304740906E-3
1.953271762E1,-4.407136440E-1,-1.100151539E0,-5.585627556E-1
1.954069356E1,-4.605696797E-1,-9.897704124E-1,-9.354758263E-1
1.954866692E1,-3.619155288E-1,-8.826260567E-1,-1.179721832E0
1.955664602E1,-2.593799829E-1,-8.385696411E-1,-1.273428917E0
1.956462200E1,-1.932639480E-1,-8.501324654E-1,-1.443354130E0
1.957259590E1,-1.962891221E-1,-8.762145042E-1,-1.590862751E0
1.958056926E1,-2.016493678E-1,-8.905882835E-1,-1.628068447E0
1.958854493E1,-1.293403506E-1,-8.665461540E-1,-1.654212475E0
1.959652130E1,3.922283649E-3,-8.398971558E-1,-1.667853832E0
1.960449950E1,1.202138066E-1,-8.518958092E-1,-1.643097401E0
1.961248004E1,2.563404739E-1,-8.466320038E-1,-1.574186802E0
1.962046102E1,3.934935927E-1,-7.578697205E-1,-1.518005848E0
1.962844051E1,4.988862276E-1,-6.188058853E-1,-1.460349083E0
1.963641668E1,5.485143065E-1,-4.566321373E-1,-1.392680168E0
1.964439462E1,5.249674320E-1,-3.459882736E-1,-1.258759499E0
1.965237395E1,5.251414776E-1,-2.375168800E-1,-1.083456039E0
1.966034962E1,6.027160287E-1,-8.727502823E-2,-8.241829872E-1
1.966832758E1,7.390439510E-1,5.231285095E-2,-5.624699593E-1
1.967630118E1,8.690015078E-1,1.336088181E-1,-2.217597961E-1
1.968427899E1,9.209345579E-1,1.113314629E-1,1.132259369E-1
1.969225747E1,9.092331529E-1,1.781225204E-2,3.475208282E-1
1.970023419E1,8.967896700E-1,-8.077192307E-2,5.391578674E-1
1.970821169E1,8.636474609E-1,-8.007335663E-2,6.073474884E-1
1.971619219E1,7.858091593E-1,-4.793024063E-2,5.669479370E-1
1.972416829E1,6.018954515E-1,-3.854274750E-3,3.751134872E-1
1.973214239E1,3.660802245E-1,-4.693031311E-3,1.701650620E-1
1.974011661E1,1.101034880E-1,2.083778381E-3,-2.395439148E-2
1.974809079E1,-1.200187206E-1,3.041267395E-3,-2.270755768E-1
1.975606344E1,-2.011259794E-1,8.409070969E-2,-3.385229111E-1
1.976403731E1,-9.454348683E-2,1.689653397E-1,-4.159698486E-1
1.977201504E1,1.004023105E-1,2.625999451E-1,-4.307193756E-1
1.977999028E1,2.510673702E-1,3.453059196E-1,-4.015340805E-1
1.978796524E1,3.587511778E-1,4.315443039E-1,-3.236303329E-1
1.979594274E1,3.475859761E-1,4.681725502E-1,-3.211946487E-1
1.980391825E1,2.656231225E-1,4.746203423E-1,-3.225784302E-1
1.981189106E1,1.361056268E-1,4.978251457E-1,-2.936830521E-1
1.981986481E1,4.937997460E-2,5.040102005E-1,-2.056312561E-1
1.982783876E1,4.547815025E-2,4.538102150E-1,-1.678361893E-1
1.983580864E1,2.863602340E-2,4.631085396E-1,-2.431411743E-1
1.984378282E1,8.038155735E-2,5.412244797E-1,-3.595495224E-1
1.985175985E1,1.374262124E-1,6.319308281E-1,-4.939260483E-1
1.985973544E1,1.559709013E-1,6.551179886E-1,-4.938802719E-1
1.986771024E1,1.839645356E-1,6.735577583E-1,-4.028367996E-1
1.987568176E1,2.112129033E-1,6.826996803E-1,-2.688617706E-1
1.988365676E1,2.226606160E-1,6.679997444E-1,-5.353641510E-2
1.989162946E1,1.796529591E-1,6.147999763E-1,1.906490326E-1
1.989960048E1,1.593149453E-1,5.750455856E-1,4.737749100E-1
1.990757340E1,2.248354852E-1,5.815172195E-1,6.622781754E-1
1.991554469E1,3.672404885E-1,6.191945076E-1,7.709960938E-1
1.992351583E1,4.909769297E-1,5.780968666E-1,8.716783524E-1
1.993148715E1,5.353871584E-1,5.153264999E-1,1.002914429E0
1.993945567E1,5.726796389E-1,4.163661003E-1,1.207947731E0
1.994742415E1,5.690727234E-1,4.960665703E-1,1.343580246E0
1.995539794E1,6.067048311E-1,9.018282890E-1,1.252581596E0
1.996337176E1,7.163289785E-1,1.405977726E0,6.112852097E-1
1.997134586E1,7.458841205E-1,1.274175167E0,-2.232465744E-1
1.997931563E1,7.050789595E-1,6.566319466E-1,-8.438796997E-1
1.998729184E1,6.212355494E-1,1.717920303E-1,-1.230748653E0
1.999526196E1,5.194245577E-1,2.962794304E-1,-1.374981403E0
2.000323458E1,3.579958379E-1,6.009325981E-1,-1.310233593E0
2.001120922E1,2.365019321E-1,4.124646187E-1,-7.073569298E-1
2.001918426E1,3.365602493E-1,-1.176948547E-1,5.037775040E-1
2.002715610E1,6.511955261E-1,-9.761276245E-1,2.276789665E0
2.003512809E1,1.074935913E0,-1.444032669E0,3.881543159E0
2.004309954E1,1.475431323E0,-1.588998795E0,5.167625427E0
2.005107567E1,1.702064633E0,-1.542918921E0,6.349014282E0
2.005904794E1,1.681643605E0,-1.446145773E0,7.029982567E0
2.006701985E1,1.597675204E0,-1.471269846E0,7.209135056E0
2.007499352E1,1.563070774E0,-1.596800327E0,6.690753937E0
2.008296708E1,1.541262269E0,-1.679491520E0,5.570426941E0
2.009094446E1,1.505521536E0,-1.507521391E0,3.996059418E0
2.009892184E1,1.489519715E0,-1.239955902E0,2.592175484E0
2.010689801E1,1.478662848E0,-9.762544632E-1,1.194647789E0
2.011487610E1,1.444043517E0,-7.824296951E-1,-2.940769196E-1
2.012286098E1,1.366180182E0,-7.292370796E-1,-1.260233879E0
2.013084114E1,1.296307087E0,-7.232422829E-1,-2.219883919E0
2.013881758E1,1.197270393E0,-7.426328659E-1,-2.888146877E0
2.014679594E1,1.099470615E0,-7.922024727E-1,-3.140876770E0
2.015477090E1,1.067815423E0,-8.205862045E-1,-3.036124229E0
2.016274684E1,1.113994837E0,-8.768939972E-1,-2.708561420E0
2.017072321E1,1.267823219E0,-9.631614685E-1,-2.108847618E0
2.017870086E1,1.542315841E0,-1.048184395E0,-1.082061768E0
2.018667692E1,1.806731582E0,-1.036660194E0,-1.225471497E-1
2.019465172E1,2.001188278E0,-1.014093876E0,5.138473511E-1
2.020262938E1,2.104030132E0,-9.815349579E-1,8.900032043E-1
2.021060735E1,2.071761847E0,-9.744529724E-1,1.011888504E0
2.021858903E1,1.895140648E0,-1.033428669E0,9.000339508E-1
2.022656969E1,1.658827782E0,-1.090843678E0,6.497459412E-1
2.023455212E1,1.444027424E0,-1.117447853E0,2.893886566E-1
2.024253020E1,1.251309395E0,-1.070043087E0,-2.433452606E-1
2.025050758E1,1.104218245E0,-9.990401268E-1,-7.439846992E-1
2.025848434E1,9.642735124E-1,-9.073228836E-1,-1.108367443E0
2.026645950E1,7.880085707E-1,-8.309693336E-1,-1.467201233E0
2.027443501E1,6.462944746E-1,-7.867746353E-1,-1.577811241E0
2.028240899E1,4.248144329E-1,-7.733273506E-1,-1.584755898E0
2.029038544E1,2.653470933E-1,-7.276787758E-1,-1.560371399E0
2.029836184E1,1.819236577E-1,-6.400337219E-1,-1.523986816E0
2.030633586E1,2.129059583E-1,-5.191764832E-1,-1.423452377E0
2.031430762E1,2.910185456E-1,-4.381356239E-1,-1.305881500E0
2.032227973E1,4.104222059E-1,-3.778724670E-1,-1.185603142E0
2.033024903E1,5.026216507E-1,-3.540363312E-1,-9.660754204E-1
2.033822266E1,5.489623547E-1,-3.444213867E-1,-7.802386284E-1
2.034619727E1,5.584270954E-1,-3.643741608E-1,-6.897416115E-1
2.035417040E1,5.699126720E-1,-3.860030174E-1,-6.317839622E-1
2.036214454E1,5.750415325E-1,-3.848567009E-1,-6.066493988E-1
2.037011942E1,6.039619446E-1,-3.843030930E-1,-6.625351906E-1
2.037809317E1,7.057673931E-1,-3.067040443E-1,-7.569470406E-1
2.038606645E1,8.427908421E-1,-1.846413612E-1,-8.377842903E-1
2.039403895E1,9.821770787E-1,-8.850049973E-2,-7.814192772E-1
2.040201086E1,1.128708482E0,-4.608154297E-3,-5.873975754E-1
2.040998786E1,1.273123503E0,1.233801842E-1,-3.315782547E-1
2.041796145E1,1.327501774E0,2.415719032E-1,-1.042451859E-1
2.042593423E1,1.290617347E0,2.860264778E-1,8.602905273E-2
2.043390848E1,1.147091150E0,3.221335411E-1,1.205081940E-1
2.044188122E1,9.869646430E-1,3.596501350E-1,1.282844543E-1
2.044985356E1,8.236126900E-1,3.691062927E-1,1.049604416E-1
2.045782680E1,6.758511066E-1,3.459315300E-1,-3.582191467E-2
2.046579965E1,6.737622023E-1,3.294200897E-1,-1.509819031E-1
2.047377016E1,7.270900011E-1,3.254394531E-1,-3.034067154E-1
2.048174184E1,7.546315193E-1,3.112974167E-1,-3.933115005E-1
2.048971313E1,7.898515463E-1,2.924928665E-1,-3.541116714E-1
2.049768508E1,7.807297707E-1,2.736716270E-1,-2.814455032E-1
2.050565743E1,8.043477535E-1,2.870941162E-1,-2.462959290E-1
2.051362911E1,8.613331914E-1,3.319735527E-1,-2.337532043E-1
2.052160079E1,8.985536098E-1,4.076275826E-1,-1.859264374E-1
2.052957563E1,8.874705434E-1,4.083809853E-1,-1.073579788E-1
2.053754743E1,9.338802695E-1,4.398670197E-1,-1.131038666E-1
2.054552098E1,9.985523820E-1,4.978051186E-1,-1.221113205E-1
2.055349227E1,1.024849653E0,4.741687775E-1,7.954597473E-3
2.056146770E1,9.842022061E-1,4.077906609E-1,1.953544617E-1
2.056944922E1,9.638617039E-1,3.514952660E-1,3.299064636E-1
2.057742380E1,9.446914196E-1,3.105249405E-1,4.927034378E-1
2.058539462E1,9.039000273E-1,2.513589859E-1,5.928182602E-1
2.059337188E1,7.988281250E-1,2.027735710E-1,7.355728149E-1
2.060134610E1,6.573641300E-1,8.380556107E-2,8.248395920E-1
2.060931891E1,4.418801367E-1,1.903867722E-2,1.133537292E0
2.061729086E1,3.689019978E-1,-1.844882965E-3,1.494623184E0
2.062526258E1,3.779709935E-1,1.538019180E-1,1.741600990E0
2.063323774E1,4.533817768E-1,5.727381706E-1,1.724423409E0
2.064121505E1,3.832665086E-1,9.133567810E-1,1.204878807E0
2.064919012E1,6.209433079E-2,9.834227562E-1,5.041375160E-1
2.065716938E1,-5.855821371E-1,6.957483292E-1,6.903648376E-3
2.066515063E1,-1.138463259E0,3.415679932E-1,-2.325491905E-1
2.067312930E1,-1.466379404E0,1.705923080E-1,-5.825381279E-1
2.068110360E1,-1.485759974E0,1.342201233E-1,-6.150703430E-1
2.068908008E1,-1.288182259E0,1.595973969E-2,-3.183345795E-1
2.069706098E1,-1.010957003E0,-3.349108696E-1,5.322685242E-1
2.070504301E1,-5.845085979E-1,-7.911968231E-1,1.627405167E0
2.071302145E1,-4.422917962E-2,-1.207297325E0,2.706337452E0
2.072099770E1,5.859639049E-1,-1.470899582E0,3.775021553E0
2.072897114E1,9.401319027E-1,-1.543706894E0,4.414333344E0
2.073694692E1,1.057669163E0,-1.654610157E0,5.027590752E0
2.074492583E1,9.176567197E-1,-1.742998362E0,5.345850945E0
2.075290415E1,6.836661696E-1,-1.756546736E0,5.324457169E0
2.076088079E1,4.561065435E-1,-1.624031544E0,4.579100609E0
2.076885028E1,2.496833354E-1,-1.440379620E0,3.426718712E0
2.077682133E1,-7.964143157E-2,-1.251923561E0,2.135966301E0
2.078479524E1,-4.850796461E-1,-1.057029724E0,9.034767151E-1
2.079276544E1,-7.752352953E-1,-9.373784065E-1,1.393990517E-1
2.080073993E1,-8.817777634E-1,-8.238096237E-1,-4.916357994E-1
2.080871036E1,-7.849017382E-1,-6.731109619E-1,-9.835562706E-1
2.081668141E1,-6.634213328E-1,-6.326031685E-1,-1.269013405E0
2.082465165E1,-4.607680738E-1,-7.019824982E-1,-1.313470364E0
2.083262415E1,-3.189791739E-1,-8.899879456E-1,-1.066004276E0
2.084059497E1,-2.188574076E-1,-1.126135826E0,-5.889239311E-1
2.084856833E1,-1.012103856E-1,-1.373727322E0,1.706204414E-1
2.085653954E1,3.334596753E-2,-1.476390362E0,7.049846649E-1
2.086451059E1,1.825529039E-1,-1.501671791E0,1.060905457E0
2.087248098E1,3.006812632E-1,-1.522908211E0,1.223357201E0
2.088045364E1,3.797187209E-1,-1.484615803E0,1.198138237E0
2.088842563E1,4.598372579E-1,-1.346883297E0,9.009189606E-1
2.089639829E1,5.306859612E-1,-1.168829441E0,3.246355057E-1
2.090437024E1,5.441002846E-1,-1.072300911E0,-3.266267776E-1
2.091234528E1,4.907935262E-1,-1.005897045E0,-1.031285286E0
2.092030926E1,3.919892907E-1,-1.018290043E0,-1.542947292E0
2.092828083E1,2.825700045E-1,-1.025040150E0,-1.968976974E0
2.093625594E1,2.107100636E-1,-1.010090828E0,-2.424050808E0
2.094422989E1,2.437112778E-1,-1.044404984E0,-2.611938953E0
2.095220173E1,2.912450433E-1,-1.069847584E0,-2.628875256E0
2.096017450E1,4.166030884E-1,-1.091162205E0,-2.479599476E0
2.096815376E1,5.340627432E-1,-1.068706989E0,-2.257406235E0
2.097612860E1,7.347300053E-1,-9.665412903E-1,-2.003692627E0
2.098410083E1,8.697986603E-1,-8.496956825E-1,-1.740468502E0
2.099207266E1,9.248293638E-1,-7.158145905E-1,-1.485225201E0
2.100004493E1,8.613197803E-1,-6.484303474E-1,-1.246113777E0
2.100802051E1,7.304768562E-1,-6.093983650E-1,-9.943971634E-1
2.101599462E1,6.131852269E-1,-5.515670776E-1,-8.014626503E-1
2.102396962E1,4.706880152E-1,-4.503130913E-1,-7.061076164E-1
2.103194778E1,3.597893119E-1,-3.510322571E-1,-7.387967110E-1
2.103992743E1,2.755702138E-1,-2.519598007E-1,-8.145461082E-1
2.104790501E1,2.333485931E-1,-1.321077347E-1,-8.387799263E-1
2.105587958E1,1.856290996E-1,-1.047182083E-1,-8.078312874E-1
2.106385864E1,1.808288693E-1,-8.701419830E-2,-7.656970024E-1
2.107183645E1,2.132945210E-1,-4.519176483E-2,-7.508912086E-1
2.107980919E1,2.537549734E-1,-1.763677597E-2,-6.292786598E-1
2.108778637E1,3.459548354E-1,4.632472992E-3,-3.764381409E-1
2.109576274E1,4.430581033E-1,7.694911957E-2,-1.967573166E-1
2.110373684E1,5.636693835E-1,1.546669006E-1,-8.920860291E-2
2.111170872E1,7.180079818E-1,2.022624016E-1,4.332351685E-2
2.111968278E1,7.812336683E-1,1.939244270E-1,3.443145752E-2
2.112765653E1,7.334114313E-1,1.332378387E-1,-5.039215088E-3
2.113562704E1,6.504856348E-1,7.743501663E-2,-6.542587280E-2
2.114359719E1,5.610654354E-1,5.991458893E-2,-1.514606476E-1
2.115156825E1,5.371550322E-1,1.429820061E-1,-2.727594376E-1
2.115954114E1,5.498068333E-1,2.658019066E-1,-4.302377701E-1
2.116751168E1,5.326445699E-1,3.623943329E-1,-5.000534058E-1
2.117548336E1,5.388309956E-1,4.343285561E-1,-5.645961761E-1
2.118345180E1,5.301867723E-1,4.973096848E-1,-5.193777084E-1
2.119142098E1,5.648927689E-1,5.565724373E-1,-4.125556946E-1
2.119938848E1,6.249293089E-1,6.310195923E-1,-2.439432144E-1
2.120735778E1,6.629467607E-1,6.812262535E-1,-8.943367004E-2
2.121532618E1,6.175454855E-1,7.111587524E-1,1.185598373E-1
2.122329653E1,4.930415750E-1,7.154870033E-1,2.510814667E-1
2.123126700E1,3.173726201E-1,6.931400299E-1,3.710603714E-1
2.123923774E1,1.459812820E-1,6.339402199E-1,4.166126251E-1
2.124721247E1,6.366831064E-2,6.002945900E-1,5.552301407E-1
2.125518653E1,3.644274920E-2,6.068325043E-1,6.957836151E-1
2.126315899E1,1.518163830E-2,6.013078690E-1,8.236551285E-1
2.127113403E1,6.789192557E-2,6.040606499E-1,1.009928703E0
2.127910723E1,1.903526187E-1,6.152520180E-1,1.158769608E0
2.128707934E1,3.943829238E-1,6.356043816E-1,1.399014473E0
2.129505012E1,5.663383007E-1,5.935106277E-1,1.577287674E0
2.130302251E1,7.028031349E-1,5.218787193E-1,1.875971794E0
2.131099426E1,7.758821249E-1,5.486927032E-1,2.157072067E0
2.131896454E1,8.403345346E-1,8.677134514E-1,2.182961464E0
2.132693645E1,7.771950960E-1,1.418052673E0,1.505989075E0
2.133491337E1,6.160436869E-1,1.516130924E0,7.336435318E-1
2.134288419E1,4.295512736E-1,1.016513348E0,-1.120963097E-1
2.135085641E1,2.589841187E-1,4.052624702E-1,-9.214463234E-1
2.135882895E1,2.696583569E-1,2.917943001E-1,-1.512188435E0
2.136680169E1,3.964712918E-1,7.191843987E-1,-1.915519714E0
2.137477700E1,5.407024622E-1,7.269368172E-1,-1.726070881E0
2.138275028E1,7.309709191E-1,4.371352196E-1,-1.218521595E0
2.139072278E1,9.822522402E-1,-4.256663322E-1,8.593702316E-2
2.139869325E1,1.290908098E0,-1.117313862E0,1.547217369E0
2.140666305E1,1.643366337E0,-1.402868748E0,2.824645996E0
2.141463548E1,1.962972999E0,-1.416929245E0,4.174983025E0
2.142260876E1,2.043789625E0,-1.374678135E0,5.296631813E0
2.143058247E1,1.992997169E0,-1.420814991E0,6.157744408E0
2.143855801E1,1.914828181E0,-1.659761667E0,6.540978432E0
2.144653102E1,1.908746123E0,-1.762454033E0,6.024974823E0
2.145450434E1,1.699420691E0,-1.673804283E0,4.768768311E0
2.146247688E1,1.475790381E0,-1.409079552E0,3.762925148E0
2.147044864E1,1.268983006E0,-1.061168194E0,2.758762360E0
2.147842418E1,9.335878491E-1,-8.643479347E-1,1.467794418E0
2.148639762E1,7.068278193E-1,-8.663625717E-1,5.015611649E-1
2.149436622E1,5.387189388E-1,-8.210339546E-1,-4.174175262E-1
2.150233708E1,4.417297840E-1,-7.897906303E-1,-1.250011444E0
2.151030657E1,3.314417601E-1,-7.727413177E-1,-1.841746807E0
2.151828090E1,2.423098981E-1,-7.824625969E-1,-2.088779449E0
2.152625165E1,1.806868315E-1,-8.817992210E-1,-2.059351921E0
2.153422286E1,3.216739297E-1,-9.114351273E-1,-1.809915066E0
2.154219215E1,6.156650782E-1,-9.109344482E-1,-1.277320862E0
2.155016278E1,8.292670846E-1,-9.994297028E-1,-6.884808540E-1
2.155813825E1,9.976378679E-1,-1.188803196E0,-9.926033020E-2
2.156611336E1,1.176088452E0,-1.315235138E0,3.827266693E-1
2.157408649E1,1.346820354E0,-1.284481525E0,5.237951279E-1
2.158205782E1,1.505954385E0,-1.232181549E0,5.164270401E-1
2.159002758E1,1.640589952E0,-1.155121326E0,3.520107269E-1
2.159800126E1,1.702064037E0,-1.104696274E0,8.234596252E-2
2.160597454E1,1.708827138E0,-1.037830830E0,-2.925834656E-1
2.161394829E1,1.693462968E0,-9.623365402E-1,-7.595467567E-1
2.162192356E1,1.626273155E0,-9.100046158E-1,-1.166415215E0
2.162989391E1,1.473125577E0,-7.827458382E-1,-1.533827782E0
2.163786524E1,1.344438314E0,-6.973261833E-1,-1.739178181E0
2.164583868E1,1.240993261E0,-6.382546425E-1,-1.893307209E0
2.165381040E1,1.114593625E0,-6.325836182E-1,-1.992550373E0
2.166178469E1,1.027866602E0,-6.281166077E-1,-2.003075123E0
2.166975575E1,9.231627584E-1,-6.682891846E-1,-1.910306454E0
